DateTime,AddedIPs,RemovedIPs
1576332220,1,1
1576335760,2,0
1576339360,0,2
1576342960,2,1
1576350160,2,1
1576364560,0,1
1576371820,1,1
1576382620,1,2
1576389760,3,0
1576393360,0,1
1576400560,1,0
1576404160,1,0
1576407762,2,0
1576411421,1,2
1576418620,3,0
1576422161,1,1
1576425821,0,1
1576429421,1,0
1576432961,1,2
1576436561,1,0
1576440221,3,1
1576447421,2,2
1576451021,1,0
1576454621,1,0
1576458221,0,1
1576461761,1,0
1576469021,1,3
1576479761,1,1
1576483421,1,1
1576487021,1,0
1576494221,0,1
1576501361,2,0
1576505022,1,0
1576508623,1,0
1576512163,1,0
1576522962,0,2
1576526622,1,0
1576530163,9,0
1576540963,3,1
1576544562,1,0
1576551824,0,1
1576555424,1,3
1576558962,1,0
1576562563,1,0
1576566163,0,2
1576569763,1,0
1576577023,1,0
1576587763,1,2
1576595083,0,1
1576602165,0,1
1576609424,0,1
1576612964,0,2
1576620163,2,3
1576623823,2,0
1576630964,1,0
1576638165,1,0
1576641763,0,2
1576645365,1,0
1576649023,1,0
1576652564,2,2
1576656224,1,2
1576659764,3,1
1576674164,1,0
1576681364,1,0
1576685040,0,1
1576692164,1,1
1576695767,0,1
1576699364,0,2
1576702964,2,0
1576713764,0,3
1576717366,1,0
1576724564,1,0
1576731764,1,3
1576738965,1,1
1576746225,0,1
1576753425,1,0
1576756966,2,2
1576760565,1,1
1576764165,0,2
1576767766,1,2
1576771425,2,2
1576775026,2,1
1576778566,0,1
1576782286,1,0
1576789426,0,1
1576793026,1,0
1576796626,1,0
1576800227,1,0
1576803766,1,1
1576814567,1,0
1576818167,2,3
1576821767,1,0
1576825066,0,2
1576829027,2,1
1576843366,1,0
1576846966,2,0
1576850566,0,1
1576854167,0,1
1576857767,0,1
1576861367,0,1
1576864966,1,0
1576872167,1,1
1576879367,1,1
1576893767,2,0
1576901027,0,1
1576904567,1,2
1576908229,0,1
1576911828,4,0
1576915367,0,2
1576940567,1,1
1576944167,0,2
1576947828,2,0
1576954968,2,0
1576962168,1,2
1576965768,0,1
1576969368,2,1
1576972968,1,0
1576983768,0,2
1576987428,4,0
1576990968,1,2
1576994568,1,2
1576998168,1,0
1577005428,0,1
1577012568,1,1
1577016168,1,0
1577019829,1,1
1577023428,1,0
1577026968,0,1
1577034169,1,0
1577037769,1,2
1577041369,1,0
1577044969,1,2
1577048629,2,1
1577052229,1,0
1577055769,1,1
1577062969,2,1
1577066569,0,1
1577073769,1,0
1577077369,0,2
1577080969,0,3
1577084569,1,0
1577088169,1,0
1577095369,1,0
1577096449,3,2
1577098970,0,1
1577102569,1,2
1577106169,1,0
1577116970,0,1
1577120631,0,1
1577124171,0,2
1577131371,0,1
1577134971,0,1
1577138570,0,2
1577142171,0,3
1577145771,0,2
1577149371,1,0
1577156570,3,0
1577160171,0,1
1577163770,2,2
1577167370,0,2
1577171031,1,0
1577174570,1,0
1577178171,0,1
1577181772,2,0
1577188972,0,1
1577192571,1,0
1577199772,2,0
1577203431,1,0
1577206971,1,0
1577210571,3,2
1577217832,1,0
1577221371,1,0
1577224971,1,1
1577235771,0,1
1577239432,1,0
1577242972,2,1
1577246633,2,3
1577250171,1,0
1577253773,1,3
1577268172,0,1
1577286172,1,2
1577289772,1,0
1577293372,1,0
1577296972,0,1
1577307772,1,0
1577314973,0,2
1577318573,2,0
1577322172,3,0
1577325773,11,1
1577332972,2,1
1577336573,0,2
1577340174,1,2
1577343772,3,0
1577347374,1,2
1577354573,1,0
1577358173,0,1
1577361774,2,0
1577365433,1,0
1577368973,2,1
1577372573,3,0
1577390573,1,0
1577394175,1,1
1577397773,2,0
1577401374,0,1
1577404974,2,0
1577408574,10,0
1577422974,1,4
1577426574,0,1
1577430235,3,0
1577433774,0,1
1577437374,0,1
1577444574,1,0
1577455374,0,1
1577466174,0,1
1577473374,1,0
1577476974,1,0
1577480574,2,1
1577484175,2,0
1577491375,1,0
1577494975,1,0
1577502235,2,1
1577505775,1,0
1577509375,0,1
1577512975,0,1
1577516575,3,2
1577520235,3,0
1577527375,1,2
1577534575,1,1
1577538175,1,0
1577541775,0,3
1577545375,0,1
1577548976,1,1
1577552575,0,1
1577556235,1,1
1577559775,1,0
1577563375,1,0
1577566976,1,2
1577570576,1,0
1577577776,2,0
1577581376,2,0
1577585036,2,0
1577592176,0,2
1577595776,1,2
1577599376,0,1
1577602976,4,1
1577606576,2,0
1577610176,1,0
1577620976,2,1
1577635377,2,1
1577638977,2,2
1577642577,1,0
1577646177,1,3
1577649777,1,3
1577653377,2,0
1577660577,0,1
1577667777,0,1
1577671377,2,0
1577674977,1,0
1577678577,0,2
1577682178,2,1
1577689377,1,1
1577692977,2,1
1577700177,1,0
1577703837,1,0
1577710978,1,0
1577714578,0,1
1577728978,2,1
1577732578,2,5
1577736178,1,0
1577739778,2,0
1577743378,0,1
1577750578,2,2
1577750938,0,1
1577754178,1,1
1577761378,1,2
1577768578,1,3
1577775780,1,0
1577782982,1,0
1577786578,12,0
1577790179,1,1
1577797380,1,0
1577800980,1,1
1577804579,0,1
1577811779,1,0
1577815380,1,0
1577818979,1,1
1577829779,0,1
1577833380,1,0
1577836980,0,1
1577844180,7,0
1577847779,2,0
1577854981,1,2
1577858580,0,4
1577862180,2,2
1577865781,2,0
1577869381,2,0
1577876582,1,0
1577880182,1,0
1577883780,0,2
1577894702,1,0
1577901781,1,0
1577905382,1,0
1577908981,2,0
1577912582,8,0
1577916180,2,1
1577923382,2,1
1577934182,1,2
1577937781,0,2
1577941382,1,0
1577945042,1,1
1577948582,1,1
1577952182,1,1
1577959382,0,4
1577963049,0,2
1577966521,0,1
1577973783,0,1
1577977381,0,1
1577980982,1,1
1577995382,1,0
1577998983,1,1
1578002583,0,2
1578006183,1,0
1578009782,1,2
1578013382,5,1
1578020583,2,0
1578024182,1,2
1578027783,2,2
1578034984,1,0
1578038585,7,0
1578042184,2,0
1578045782,0,1
1578056583,1,1
1578060183,0,3
1578063783,2,0
1578067383,0,1
1578070983,1,0
1578078184,0,2
1578085324,1,4
1578092584,1,1
1578096183,1,1
1578098823,2,0
1578103383,1,0
1578106984,0,1
1578114184,1,2
1578117784,8,2
1578121386,2,1
1578124984,1,0
1578128584,1,0
1578132185,0,3
1578135786,0,2
1578142984,1,2
1578146584,0,4
1578150184,0,1
1578153784,2,0
1578164585,2,2
1578168185,0,1
1578178985,0,3
1578186185,0,2
1578189784,0,14
1578196985,1,3
1578200585,2,1
1578204186,1,0
1578207785,2,0
1578214985,1,1
1578218525,1,0
1578222185,1,0
1578225785,0,1
1578229385,0,2
1578236585,0,2
1578240185,1,0
1578243785,2,1
1578247385,1,1
1578250986,0,1
1578254585,1,1
1578261786,0,1
1578265386,3,3
1578268926,1,1
1578283386,3,0
1578286986,1,1
1578290526,2,1
1578294186,1,3
1578297786,1,0
1578301326,1,2
1578308586,1,0
1578326587,1,1
1578330186,0,1
1578333787,1,2
1578334599,128,0
1578337387,84,0
1578340987,34,5
1578344587,0,2
1578351787,2,2
1578355387,1,0
1578358987,3,1
1578369787,0,1
1578373387,2,1
1578376987,1,1
1578380527,0,1
1578384188,1,1
1578387787,1,0
1578394987,1,2
1578402187,0,1
1578412928,0,1
1578420188,0,1
1578434528,0,2
1578441788,1,0
1578448988,2,1
1578456188,2,0
1578459788,1,3
1578466988,0,1
1578470588,2,0
1578477789,1,1
1578492130,2,1
1578495790,1,0
1578499389,0,2
1578506590,1,1
1578510189,7,0
1578513789,0,1
1578520929,0,1
1578535389,4,1
1578546131,1,2
1578553389,0,2
1578567730,2,0
1578571330,1,0
1578574931,1,4
1578578591,1,0
1578582190,2,4
1578589390,1,1
1578596591,0,1
1578600191,1,1
1578603790,0,1
1578610991,1,1
1578614592,1,0
1578618190,0,1
1578625391,1,0
1578632593,1,1
1578636191,1,1
1578639791,0,4
1578657791,0,1
1578664931,1,0
1578668591,0,1
1578672191,2,0
1578675851,1,1
1578679331,2,0
1578683364,1,0
1578690203,1,0
1578693744,0,1
1578701004,0,2
1578704544,1,0
1578711743,2,1
1578719005,0,2
1578740545,1,0
1578747804,0,2
1578751344,1,0
1578755004,1,2
1578762205,0,1
1578765744,1,1
1578769405,1,0
1578772945,0,1
1578787405,1,1
1578791004,0,1
1578794604,0,1
1578798205,1,0
1578801745,1,0
1578805345,0,3
1578809005,1,0
1578812605,1,0
1578816205,0,2
1578819745,0,1
1578830606,1,3
1578834205,1,1
1578841706,0,1
1578848607,0,3
1578852206,0,1
1578859406,2,2
1578863007,3,1
1578870206,0,1
1578873805,3,0
1578891805,0,3
1578902606,0,1
1578906146,2,1
1578909806,0,1
1578913406,3,0
1578916946,0,2
1578924206,0,1
1578927806,0,1
1578931346,0,1
1578942146,1,1
1578945806,1,1
1578949346,1,1
1578952946,1,0
1578956606,1,0
1578960146,0,2
1578967406,1,0
1578974546,1,1
1578981747,1,3
1578988947,1,0
1578992607,0,1
1578996147,0,1
1578999747,1,2
