DateTime,Entries,UniqueIPs
1576332220,1341,1524
1576335760,1343,1526
1576339360,1341,1524
1576342960,1342,1525
1576350160,1343,1526
1576364560,1342,1525
1576371820,1342,1525
1576382620,1341,1524
1576389760,1344,1527
1576393360,1343,1526
1576400560,1344,1527
1576404160,1345,1528
1576407762,1347,1530
1576411421,1346,1529
1576418620,1349,1532
1576422161,1349,1532
1576425821,1348,1531
1576429421,1349,1532
1576432961,1348,1531
1576436561,1349,1532
1576440221,1351,1534
1576447421,1351,1534
1576451021,1352,1535
1576454621,1353,1536
1576458221,1352,1535
1576461761,1353,1536
1576469021,1351,1534
1576479761,1350,1534
1576483421,1350,1534
1576487021,1351,1535
1576494221,1350,1534
1576501361,1352,1536
1576505022,1353,1537
1576508623,1354,1538
1576512163,1355,1539
1576522962,1353,1537
1576526622,1354,1538
1576530163,1356,1547
1576540963,1358,1549
1576544562,1359,1550
1576551824,1358,1549
1576555424,1357,1547
1576558962,1358,1548
1576562563,1359,1549
1576566163,1357,1547
1576569763,1358,1548
1576577023,1359,1549
1576587763,1359,1548
1576595083,1358,1547
1576602165,1357,1546
1576609424,1356,1545
1576612964,1354,1543
1576620163,1353,1542
1576623823,1355,1544
1576630964,1356,1545
1576638165,1357,1546
1576641763,1355,1544
1576645365,1356,1545
1576649023,1357,1546
1576652564,1357,1546
1576656224,1356,1545
1576659764,1357,1547
1576674164,1358,1548
1576681364,1359,1549
1576685040,1358,1548
1576692164,1358,1548
1576695767,1357,1547
1576699364,1355,1545
1576702964,1357,1547
1576713764,1354,1544
1576717366,1355,1545
1576724564,1356,1546
1576731764,1354,1544
1576738965,1354,1544
1576746225,1353,1543
1576753425,1354,1544
1576756966,1354,1544
1576760565,1354,1544
1576764165,1352,1542
1576767766,1351,1541
1576771425,1351,1541
1576775026,1352,1542
1576778566,1351,1541
1576782286,1352,1542
1576789426,1351,1541
1576793026,1352,1542
1576796626,1353,1543
1576800227,1354,1544
1576803766,1354,1544
1576814567,1355,1545
1576818167,1354,1544
1576821767,1355,1545
1576825066,1353,1543
1576829027,1355,1544
1576843366,1356,1545
1576846966,1358,1547
1576850566,1358,1546
1576854167,1358,1545
1576857767,1357,1544
1576861367,1356,1543
1576864966,1357,1544
1576872167,1357,1544
1576879367,1357,1544
1576893767,1359,1546
1576901027,1358,1545
1576904567,1357,1544
1576908229,1356,1543
1576911828,1360,1547
1576915367,1358,1545
1576940567,1358,1545
1576944167,1356,1543
1576947828,1358,1545
1576954968,1360,1547
1576962168,1359,1546
1576965768,1358,1545
1576969368,1359,1546
1576972968,1360,1547
1576983768,1358,1545
1576987428,1362,1549
1576990968,1361,1548
1576994568,1360,1547
1576998168,1361,1548
1577005428,1360,1547
1577012568,1360,1547
1577016168,1361,1548
1577019829,1361,1548
1577023428,1362,1549
1577026968,1361,1548
1577034169,1362,1549
1577037769,1361,1548
1577041369,1362,1549
1577044969,1361,1548
1577048629,1362,1549
1577052229,1363,1550
1577055769,1363,1550
1577062969,1363,1551
1577066569,1362,1550
1577073769,1363,1551
1577077369,1361,1549
1577080969,1358,1546
1577084569,1358,1547
1577088169,1359,1548
1577095369,1360,1549
