DateTime,AddedIPs,RemovedIPs
1570921273,0,1
1570932071,0,1
1570946470,1,0
1570950070,0,1
1571004070,0,1
1571007670,1,0
1571011271,1,0
1571018467,0,2
1571025668,1,0
1571032866,0,1
1571036472,1,0
1571040069,1,0
1571061667,0,1
1571072684,0,1
1571083268,1,0
1571087067,1,0
1571090473,1,0
1571097672,1,1
1571101480,1,0
1571112072,1,0
1571115907,0,1
1571119269,1,0
1571151673,1,0
1571169678,1,0
1571176876,0,1
1571184071,0,1
1571220079,1,0
1571227269,0,1
1571252478,1,0
1571266875,0,1
1571274287,1,0
1571284878,1,0
1571306474,0,1
1571342476,1,0
1571356876,0,1
1571382074,1,1
1571400071,0,2
1571432672,1,0
1571443276,1,0
1571454073,1,0
1571475876,0,1
1571486477,1,0
1571508074,0,1
1571522475,1,1
1571526076,2,0
1571533508,1,0
1571536873,0,2
1571608875,0,1
1571630475,1,0
1571644881,0,1
1571652071,0,2
1571659275,1,0
1571663104,0,1
1571691842,0,1
1571695407,0,1
1571709808,1,0
1571731269,1,0
1571735046,1,0
1571745681,1,0
1571767413,1,0
1571788880,1,0
1571799675,0,1
1571839337,0,2
1571857273,0,1
1571879037,1,0
1571882610,1,0
1571893443,0,1
1571900482,0,1
1571904078,0,2
1571922235,1,0
1571925808,1,0
1571958088,1,0
1571968987,1,0
1572033676,1,0
1572037448,0,1
1572051848,4,0
1572084203,0,1
1572091442,2,0
1572094882,1,0
1572098605,1,1
1572105681,0,2
1572116482,0,1
1572123688,1,0
1572130884,0,1
1572138085,1,0
1572170694,1,0
1572210088,1,0
1572235284,1,0
1572271450,0,1
1572292886,1,0
1572307288,1,0
1572314669,1,0
1572318238,1,0
1572347042,0,1
1572368668,0,1
1572375850,1,0
1572382891,2,0
1572397292,1,0
1572408269,1,0
1572411692,1,0
1572436892,0,1
1572480096,0,1
1572552089,0,1
1572559303,1,0
1572570091,1,0
1572588094,1,0
1572602488,0,1
1572609686,0,2
1572613285,0,1
1572649545,0,1
1572674484,1,1
1572681683,0,4
1572714083,3,0
1572721499,0,2
1572739285,1,0
1572753681,1,1
1572779076,1,0
1572796882,2,0
1572858082,1,0
1572883283,1,0
1572926477,0,2
1572930080,1,0
1572933679,0,1
1572944481,0,1
1572987678,0,1
1572998475,0,1
1573012880,0,1
1573041673,0,2
1573045269,0,4
1573059669,0,1
1573070475,1,0
1573074071,1,0
1573117273,1,0
1573131670,0,1
1573156874,1,0
1573160478,1,0
1573171285,2,0
1573174884,1,0
1573200078,1,0
1573214476,0,1
1573246880,1,0
1573300880,0,1
1573318878,0,1
1573344086,1,0
1573351286,0,1
1573358480,1,0
1573387284,0,1
1573390881,0,1
1573394483,0,2
1573401683,0,1
1573444878,1,1
1573459279,1,1
1573473676,0,1
1573488076,0,1
1573495277,0,1
1573499103,0,1
1573506076,1,0
1573516879,2,0
1573524078,0,1
1573531279,1,0
1573545676,0,1
1573552876,0,3
1573560073,0,1
1573563673,0,1
1573567274,0,1
1573588870,2,0
1573603271,1,0
1573678878,0,1
1573686303,0,1
1573696872,1,0
1573704076,1,0
1573707674,2,1
1573711277,1,0
1573722076,1,0
1573740077,0,1
1573761673,0,1
1573776074,1,0
1573779678,1,1
1573790474,0,1
1573797681,0,1
1573815941,1,0
1573826473,1,0
1573833671,0,1
1573848071,1,0
1573855274,1,0
1573866072,0,1
1573941842,0,1
1573952636,1,0
1573966873,1,0
1573970473,2,0
1573977675,1,0
1573981283,0,1
1573995850,1,0
1574020877,3,0
1574031809,1,0
1574039045,1,0
1574064085,1,0
1574096483,0,1
1574121676,0,1
1574125460,2,0
1574136263,0,1
1574168474,1,0
1574172234,1,0
1574175808,0,1
1574190204,0,1
1574208074,1,0
1574211676,3,0
1574229679,1,0
1574247854,0,1
1574280241,1,0
