DateTime,AddedIPs,RemovedIPs
1578499321,4,0
1578499921,1,0
1578500521,1,0
1578501033,1,0
1578501722,0,1
1578502321,2,0
1578502921,1,0
1578503522,1,0
1578504721,3,0
1578505322,1,0
1578505921,2,0
1578507721,4,0
1578508921,1,0
1578509521,2,0
1578510721,3,0
1578511321,2,0
1578511921,1,0
1578512522,7,0
1578513122,1,0
1578513721,3,0
1578514922,1,0
1578515521,1,0
1578516121,2,0
1578516721,7,0
1578517921,1,0
1578519122,4,0
1578520922,2,1
1578523321,1,0
1578523922,7,0
1578524521,4,0
1578525721,1,0
1578526321,5,0
1578526922,2,0
1578528121,7,0
1578529322,0,1
1578530521,3,0
1578531122,2,0
1578531721,4,0
1578533085,1042,366
1578533522,1,0
1578535321,1,0
1578536521,2,0
1578537121,1,0
1578537721,2,0
1578538921,3,0
1578540721,5,0
1578541322,3,0
1578541921,1,0
1578542521,1,0
1578543722,4,0
1578545521,1,0
1578546721,3,0
1578547921,1,0
1578548521,2,0
1578549722,8,0
1578550921,4,0
1578552721,1,0
1578553322,3,0
1578554521,1,0
1578555721,4,0
1578556921,5,0
1578557522,2,0
1578558722,3,0
1578559321,1,0
1578560521,1,0
1578561722,2,0
1578562321,2,0
1578562922,1,0
1578563521,3,0
1578564122,4,0
1578566521,5,0
1578567121,3,0
1578568321,5,0
1578569522,2,0
1578570121,4,0
1578570722,4,0
1578571321,1,0
1578571922,2,0
1578572521,5,0
1578573721,4,0
1578576121,1,0
1578576721,2,0
1578577321,5,0
1578578522,3,0
1578579121,5,0
1578579721,7,0
1578580921,6,0
1578581521,6,0
1578582122,2,0
1578584521,13,0
1578586321,3,0
1578586921,2,0
1578587521,1,0
1578588721,1,0
1578588722,1,0
1578589321,2,0
1578589921,1,0
1578590522,2,0
1578591122,1,0
1578591722,0,1
1578592921,2,0
1578594121,4,0
1578594722,2,0
1578595321,1,0
1578595921,2,0
1578597722,1,0
1578598921,5,0
1578600121,3,0
1578600722,1,0
1578601922,4,0
1578602522,1,0
1578603721,3,0
1578604322,3,0
1578604921,1,0
1578606121,1,0
1578607322,4,0
1578607921,4,0
1578608522,1,0
1578609721,3,0
1578610922,3,0
1578611522,2,0
1578612121,1,0
1578613921,1,0
1578614521,2,0
1578616921,4,0
1578617521,1,0
1578618121,1,0
1578618721,4,0
1578619322,3,0
1578620206,943,288
1578620521,1,0
1578621121,1,0
1578621721,2,0
1578622321,1,0
1578623522,2,0
1578625321,9,0
1578625921,1,0
1578627722,2,1
1578628921,1,0
1578630721,3,0
1578631921,5,0
1578633121,1,0
1578633721,1,0
1578634321,1,0
1578634921,7,0
1578636121,1,0
1578636722,12,0
1578637321,1,0
1578639121,2,0
1578639721,13,0
1578640921,1,0
1578641521,1,0
1578642121,1,0
1578643322,1,1
1578643921,2,0
1578644521,2,0
1578645721,6,0
1578647522,4,0
1578649321,3,0
1578651121,1,0
1578651722,2,0
1578652322,2,0
1578654121,5,0
1578655922,3,0
1578656521,2,0
1578657121,5,0
1578658322,2,0
1578658922,2,0
1578660121,2,0
1578660721,1,0
1578661321,1,0
1578661921,2,0
1578663121,3,0
1578663721,2,0
