DateTime,Entries,UniqueIPs
1570291828,92463,167316
1570293325,92462,167315
1570299024,92463,167316
1570300524,92464,167317
1570303826,92466,167319
1570318523,92465,167318
1570322724,92466,167319
1570324822,92467,167320
1570348524,92468,167321
1570349425,92471,167324
1570365626,92472,167325
1570378524,92473,167326
1570381526,92470,167323
1570387225,92471,167324
1570393229,92472,167325
1570435828,92473,167326
1570446930,92472,167325
1570470626,92471,167324
1570475425,92470,167323
1570493122,92469,167322
1570497322,92470,167323
1570551333,92471,167324
1570554030,92470,167323
1570578622,92471,167324
1570583422,92470,167323
1570587323,92469,167322
1570631128,92469,167321
1570637424,92472,167324
1570723826,92473,167325
1570765225,92473,167324
1570778427,92474,167325
1570806027,92474,167324
1570810232,92475,167325
1570815329,92476,167326
1570817130,92477,167327
1570867824,92478,167328
1570875623,92479,167329
1570890327,92478,167328
1570954224,92479,167329
1571069428,92480,167330
1571094026,92479,167329
1571147128,92478,167328
1571213424,92479,167329
1571256328,92478,167328
1571264122,92479,167329
1571290827,92478,167328
1571328631,92479,167329
1571355321,92479,167328
1571357423,92480,167329
1571359224,92481,167330
1571376025,92482,167331
1571376928,92483,167332
1571384123,92483,167332
1571386225,92484,167333
1571395826,92485,167334
1571415026,92487,167336
1571415625,92488,167337
1571417425,92489,167338
1571419831,92490,167339
1571437825,92492,167341
1571447426,92493,167342
1571459423,92491,167340
1571472621,92492,167341
1571475626,92493,167342
1571477724,92492,167341
1571499625,92493,167342
1571502627,92494,167343
1571507129,92493,167342
1571598032,92494,167343
1571601635,92493,167342
1571609726,92537,167386
1571640923,92539,167388
1571641524,92554,167403
1571645733,92556,167405
1571663728,92555,167404
1571675729,92556,167405
1571680835,92556,167404
1571692528,92555,167403
1571694923,92554,167402
1571749237,92553,167401
1571751633,92552,167400
1571760639,92553,167401
1571780725,92552,167400
1571818224,92553,167401
1571879124,92554,167402
1571904627,92555,167403
1571926231,92556,167404
1571926836,92555,167403
1571929239,92554,167402
1571941829,92555,167403
1571956522,92556,167404
1571991030,92557,167405
1572048328,92559,167407
1572060932,92560,167408
1572077435,92561,167409
1572125438,92560,167408
1572129639,92561,167409
1572156037,92560,167408
1572158134,92559,167407
1572163830,92560,167408
1572175235,92563,167411
1572196836,92564,167412
1572199837,92567,167415
1572200441,92568,167416
1572207337,92567,167415
1572208531,92566,167414
1572216928,92567,167415
1572249936,92565,167413
1572250231,92566,167414
1572250833,92569,167417
1572251447,92567,167415
1572274842,92568,167416
1572279044,92569,167417
1572332435,92568,167416
1572336341,92570,167418
1572336632,92571,167419
1572339647,92573,167421
1572360327,92574,167422
1572365429,92575,167423
1572384326,92574,167422
1572439228,92575,167423
1572443127,92574,167422
1572451829,92575,167423
1572538527,92576,167424
1572570927,92575,167423
1572571225,92577,167425
1572595823,92578,167426
1572637828,92585,167433
1572643827,92586,167434
1572646225,92587,167435
1572648023,92592,167440
1572648324,92599,167448
1572653422,92600,167449
1572660025,92599,167448
1572682525,92601,167450
1572709528,92602,167451
1572714926,92601,167450
1572768624,92602,167451
1572789026,92603,167452
1572823826,92604,167453
1572860725,92607,167456
1572861027,92608,167458
1572886530,92607,167457
1572906023,92606,167456
1572912624,92608,167458
1572941422,92609,167459
1572949527,92610,167460
1572970226,92611,167461
1572984626,92612,167462
1572984924,92613,167463
1572985827,92614,167464
1572999024,92616,167466
1573015223,92615,167465
1573027828,92617,167467
1573031124,92618,167468
1573034730,92619,167469
1573035326,92620,167470
1573037723,92619,167469
1573074032,92618,167468
1573108229,92619,167469
1573118426,92623,167473
1573143323,92625,167475
1573156828,92624,167474
1573159233,92625,167475
1573159531,92626,167476
1573172724,92627,167477
1573202724,92628,167478
1573203923,92629,167479
1573209627,92630,167480
1573254922,92629,167479
1573287327,92630,167480
1573288224,92632,167482
1573288526,92633,167483
1573300830,92632,167482
1573306526,92633,167483
1573339528,92634,167484
1573344324,92635,167485
1573344624,92666,167517
1573344927,92668,167519
1573345526,92669,167520
1573352423,92672,167523
1573352725,92674,167525
1573373425,92676,167527
1573387531,92677,167528
1573402230,92679,167530
1573416322,92680,167531
1573419930,92681,167532
1573452324,92682,167533
1573452925,92683,167534
1573453828,92684,167535
1573471229,92689,167540
1573493431,92689,167539
1573517424,92691,167541
1573517725,92693,167543
1573522824,92694,167544
1573529724,92695,167545
1573546527,92696,167546
1573552528,92695,167545
1573565429,92691,167541
1573565724,92687,167537
1573603824,92687,167538
1573631723,92689,167540
1573632625,92690,167541
1573679126,92691,167542
